patch,Mountain range,date [DD.MM.YYYY],time [HH:MM],water_temp [C],ph [pH],conductivity [uS cm -1],turb [NTU],gl_name,lat_sn [DD],lon_sn [DD],ele_sn [m],lat_sp [DD],lon_sp [DD],ele_sp [m],max_el [m],mean_el [m],sn_sp_dist [m],sn_sp_ele [m],abl_asp [°],gl_sa [km2],gl_cov [%],gl_a [km2],chla [ug g-1],eps [ugC g-1],ag [nmol g-1 h-1],ap [nmol g-1 h-1],bg [nmol g-1 h-1],lap [nmol g-1 h-1],nag [nmol g-1 h-1],bp [ngC g-1 h-1],wba [cells ml-1],sba [cells g-1],respiration [mg 02 g-1 h-1],doc [ug l-1],i1_na [ug l-1],i2_k [ug l-1],i3_mg [ug l-1],i4_ca [ug l-1],i5_cl [ug l-1],i6_so4 [ug l-1],n1_tn [ug l-1],n2_tp [ug l-1],n3_srp [ug l-1],n4_nh4 [ug l-1],n5_no3 [ug l-1],n6_no2 [ug l-1]
GL150_DN_1,Chilean Andes,11.02.22,12:30,6.4,7.148,76.2,103,Universidad,-34.7114,-70.3435,2531,-34.7204,-70.3592,2417,3651,3659,2063,114,180,30.96,0.33,94.24,0.010316667,NA,0.052923667,1.639509333,0.304655667,1.783895667,0.182886,9.963483,NA,3742106,5.29E-05,NA,3.5675,1.063,1.9315,14.815,0.591,36.748,NA,NA,3.07,9.58,13.35,0.76
GL150_DN_2,Chilean Andes,11.02.22,12:30,6.4,7.148,76.2,103,Universidad,-34.7114,-70.3435,2531,-34.7204,-70.3592,2417,3651,3659,2063,114,180,30.96,0.33,94.24,0.006671333,NA,0.048940333,1.39889,0.225234667,0.404033667,0.127495,22.81293,NA,6844027,4.43E-05,NA,3.5675,1.063,1.9315,14.815,0.591,36.748,NA,NA,3.07,9.58,13.35,0.76
GL150_DN_3,Chilean Andes,11.02.22,12:30,6.4,7.148,76.2,103,Universidad,-34.7114,-70.3435,2531,-34.7204,-70.3592,2417,3651,3659,2063,114,180,30.96,0.33,94.24,0.003624667,NA,0.024373,1.658021333,0.107146667,0.4772,0.149565,20.585325,NA,6736226,1.50E-05,NA,3.5675,1.063,1.9315,14.815,0.591,36.748,NA,NA,3.07,9.58,13.35,0.76
GL151_UP_1,Chilean Andes,17.02.22,12:45,0.5,8.537,273,141.33,"""El Morado""",-33.7355,-70.0436,3244,-33.736,-70.0439,3227,4233,4238,58,17,225,9.29,0.4,23.19,0,NA,0.003306,0.433154333,0.003531,0.670643667,0,NA,NA,1163286,8.04E-06,96.66666667,3.033,0.029,4.071,44.7665,0.34,78.734,NA,NA,1.99,14.26,147.65,1.72
GL151_UP_2,Chilean Andes,17.02.22,12:45,0.5,8.537,273,141.33,"""El Morado""",-33.7355,-70.0436,3244,-33.736,-70.0439,3227,4233,4238,58,17,225,9.29,0.4,23.19,0,NA,0.000801667,0.054,0.092578,0.696092333,0.000394,NA,NA,1386117,1.11E-05,96.66666667,3.033,0.029,4.071,44.7665,0.34,78.734,NA,NA,1.99,14.26,147.65,1.72
GL151_UP_3,Chilean Andes,17.02.22,12:45,0.5,8.537,273,141.33,"""El Morado""",-33.7355,-70.0436,3244,-33.736,-70.0439,3227,4233,4238,58,17,225,9.29,0.4,23.19,0,NA,0.000334,0.005429333,0.002963667,1.151643333,0,1.2410365,NA,1343944,1.23E-05,96.66666667,3.033,0.029,4.071,44.7665,0.34,78.734,NA,NA,1.99,14.26,147.65,1.72
GL151_DN_1,Chilean Andes,17.02.22,16:50,5.4,8.409,273,230.66,"""El Morado""",-33.7355,-70.0436,3244,-33.7691,-70.0441,2731,4230,4241,3994,513,225,10.92,0.26,42.51,0,NA,0.002650333,0.012143,0.007596667,6.602339667,0,11.09879,NA,3726487,NA,NA,3.288,0.3095,4.6305,46.957,0.518,98.7235,NA,NA,5.58,12.98,114.54,1.61
GL151_DN_2,Chilean Andes,17.02.22,16:50,5.4,8.409,273,230.66,"""El Morado""",-33.7355,-70.0436,3244,-33.7691,-70.0441,2731,4230,4241,3994,513,225,10.92,0.26,42.51,0,NA,0,0,0.000479667,1.170212333,0.001867,7.285895,NA,3652419,NA,NA,3.288,0.3095,4.6305,46.957,0.518,98.7235,NA,NA,5.58,12.98,114.54,1.61
GL151_DN_3,Chilean Andes,17.02.22,16:50,5.4,8.409,273,230.66,"""El Morado""",-33.7355,-70.0436,3244,-33.7691,-70.0441,2731,4230,4241,3994,513,225,10.92,0.26,42.51,3.11E-05,NA,0.000385333,0,0.005563667,7.493872333,0,0.187483,NA,1568880,NA,NA,3.288,0.3095,4.6305,46.957,0.518,98.7235,NA,NA,5.58,12.98,114.54,1.61
GL152_UP_1,Chilean Andes,18.02.22,12:50,1.8,8.113,970,202,"""Colina""",-33.8598,-69.923,2987,-33.8605,-69.9229,2987,4488,4407,79,0,225,8.84,0.64,13.76,0,NA,0,0.156207667,0,3.316297,0.141599667,NA,NA,5267062,9.13E-05,120,5.0115,0.1065,4.934,135.2945,0.5735,304.9315,NA,NA,7,48.7,122.19,3.67
GL152_UP_2,Chilean Andes,18.02.22,12:50,1.8,8.113,970,202,"""Colina""",-33.8598,-69.923,2987,-33.8605,-69.9229,2987,4488,4407,79,0,225,8.84,0.64,13.76,0,NA,0,0.518920667,0,7.817602333,0,5.42435,NA,1.10E+07,0.000166288,120,5.0115,0.1065,4.934,135.2945,0.5735,304.9315,NA,NA,7,48.7,122.19,3.67
GL152_UP_3,Chilean Andes,18.02.22,12:50,1.8,8.113,970,202,"""Colina""",-33.8598,-69.923,2987,-33.8605,-69.9229,2987,4488,4407,79,0,225,8.84,0.64,13.76,0,NA,0,1.036334,0.004290333,4.639158333,0.004149667,3.1228135,NA,2.00E+07,0.000182684,120,5.0115,0.1065,4.934,135.2945,0.5735,304.9315,NA,NA,7,48.7,122.19,3.67
GL152_DN_1,Chilean Andes,18.02.22,16:30,4.6,8.07,700,202.3,"""Colina""",-33.8598,-69.923,2987,-33.8793,-69.9378,2716,4488,4407,2752,271,225,8.84,0.23,37.91,0.0011785,NA,0.000347333,0.552783333,0.021228,1.952826667,0,4.0107045,NA,8271780,0.000157785,NA,6.653,0.6445,8.256,215.9795,1.0765,480.148,NA,NA,8.45,23.06,108.54,2.47
GL152_DN_2,Chilean Andes,18.02.22,16:30,4.6,8.07,700,202.3,"""Colina""",-33.8598,-69.923,2987,-33.8793,-69.9378,2716,4488,4407,2752,271,225,8.84,0.23,37.91,0.0002435,NA,0,0.599516667,0.014698333,1.875516667,0,26.431295,NA,1.80E+07,0.00014245,NA,6.653,0.6445,8.256,215.9795,1.0765,480.148,NA,NA,8.45,23.06,108.54,2.47
GL152_DN_3,Chilean Andes,18.02.22,16:30,4.6,8.07,700,202.3,"""Colina""",-33.8598,-69.923,2987,-33.8793,-69.9378,2716,4488,4407,2752,271,225,8.84,0.23,37.91,0,NA,0.0081151,0.756972333,0.072500667,4.893782667,0,18.940025,NA,8447089,6.88E-05,NA,6.653,0.6445,8.256,215.9795,1.0765,480.148,NA,NA,8.45,23.06,108.54,2.47
GL153_UP_1,Chilean Andes,20.02.22,11:11,4.3,7.92,41.6,6.78,"""El Morado cliffy""",-33.7411,-70.0628,3922,-33.744,-70.055,3343,4201,4207,802,579,135,0.15,0.42,0.35,0.026192,NA,0.577690667,3.897767333,1.588277,36.83803667,0.47966,120.15535,NA,4.90E+07,8.60E-05,202,3.5875,0.033,1.2775,6.061,0.7725,2.304,NA,NA,1.47,10.16,42.14,2.59
GL153_UP_2,Chilean Andes,20.02.22,11:11,4.3,7.92,41.6,6.78,"""El Morado cliffy""",-33.7411,-70.0628,3922,-33.744,-70.055,3343,4201,4207,802,579,135,0.15,0.42,0.35,0.020358333,NA,0.831218,4.31229,1.680049,39.36703333,0.606571,166.6436,NA,2465022,0.00010272,202,3.5875,0.033,1.2775,6.061,0.7725,2.304,NA,NA,1.47,10.16,42.14,2.59
GL153_UP_3,Chilean Andes,20.02.22,11:11,4.3,7.92,41.6,6.78,"""El Morado cliffy""",-33.7411,-70.0628,3922,-33.744,-70.055,3343,4201,4207,802,579,135,0.15,0.42,0.35,0.027149333,NA,2.360783,3.126621667,4.146446667,15.52946333,0.575433333,89.83545,NA,3.30E+07,5.87E-05,202,3.5875,0.033,1.2775,6.061,0.7725,2.304,NA,NA,1.47,10.16,42.14,2.59
GL153_DN_1,Chilean Andes,20.02.22,14:17,7.2,8.324,39.8,10.2,"""El Morado cliffy""",-33.7411,-70.0628,3922,-33.744,-70.0527,3293,4201,4207,1014,629,135,0.15,0.41,0.36,0.008420333,NA,0.204258,1.241667,3.015998667,10.18027967,0.329953667,102.68485,NA,1693205,1.01E-05,NA,2.089,0.016,1.3665,6.363,0.2245,2.4665,NA,NA,1.55,4.73,28.49,2.79
GL153_DN_2,Chilean Andes,20.02.22,14:17,7.2,8.324,39.8,10.2,"""El Morado cliffy""",-33.7411,-70.0628,3922,-33.744,-70.0527,3293,4201,4207,1014,629,135,0.15,0.41,0.36,0.361250667,NA,0.316511667,2.548834667,4.009334667,10.51227167,0.576361667,118.05775,NA,3.00E+07,NA,NA,2.089,0.016,1.3665,6.363,0.2245,2.4665,NA,NA,1.55,4.73,28.49,2.79
GL153_DN_3,Chilean Andes,20.02.22,14:17,7.2,8.324,39.8,10.2,"""El Morado cliffy""",-33.7411,-70.0628,3922,-33.744,-70.0527,3293,4201,4207,1014,629,135,0.15,0.41,0.36,0.015333,NA,0.422952,3.958669667,1.137597,16.77446,0.826576333,96.345525,NA,6217005,NA,NA,2.089,0.016,1.3665,6.363,0.2245,2.4665,NA,NA,1.55,4.73,28.49,2.79
GL154_UP_1,Chilean Andes,22.02.22,11:30,2.6,8.18,321,6.89,"""Plomo West""",-33.5458,-69.9319,3856,-33.5739,-69.9214,3495,4419,4452,3321,361,180,6.38,0.3,21.2,0,NA,0,0.014255333,0,0.27972,0,4.5449865,NA,339581,4.66E-06,113,2.6855,1.6355,6.7155,65.006,0.6945,139.9695,NA,NA,1.56,8.93,122.86,1.76
GL154_UP_2,Chilean Andes,22.02.22,11:30,2.6,8.18,321,6.89,"""Plomo West""",-33.5458,-69.9319,3856,-33.5739,-69.9214,3495,4419,4452,3321,361,180,6.38,0.3,21.2,0,NA,0,0,0,2.976872,0,8.973025,NA,244165,1.50E-05,113,2.6855,1.6355,6.7155,65.006,0.6945,139.9695,NA,NA,1.56,8.93,122.86,1.76
GL154_UP_3,Chilean Andes,22.02.22,11:30,2.6,8.18,321,6.89,"""Plomo West""",-33.5458,-69.9319,3856,-33.5739,-69.9214,3495,4419,4452,3321,361,180,6.38,0.3,21.2,0,NA,0,0.005353667,0,0.862238,0,8.2709115,NA,250955,1.53E-05,113,2.6855,1.6355,6.7155,65.006,0.6945,139.9695,NA,NA,1.56,8.93,122.86,1.76
GL154_DN_1,Chilean Andes,22.02.22,14:37,6,8.201,384,55.46,"""Plomo West""",-33.5458,-69.9319,3856,-33.5825,-69.9175,3359,4419,4452,4385,497,180,6.38,0.26,24.52,0.004291333,NA,0,0.087978667,0,0.466211667,0,0.009043,NA,2269677,3.59E-07,NA,2.261,1.4155,5.8515,49.762,0.427,95.1805,NA,NA,1.97,8.69,129.35,1.25
GL154_DN_2,Chilean Andes,22.02.22,14:37,6,8.201,384,55.46,"""Plomo West""",-33.5458,-69.9319,3856,-33.5825,-69.9175,3359,4419,4452,4385,497,180,6.38,0.26,24.52,0,NA,0,0.048086667,0.005205667,0.576652333,0,6.6843385,NA,4122708,NA,NA,2.261,1.4155,5.8515,49.762,0.427,95.1805,NA,NA,1.97,8.69,129.35,1.25
GL154_DN_3,Chilean Andes,22.02.22,14:37,6,8.201,384,55.46,"""Plomo West""",-33.5458,-69.9319,3856,-33.5825,-69.9175,3359,4419,4452,4385,497,180,6.38,0.26,24.52,0,NA,0.000449333,0.106087333,0,0.223852667,0,9.6146075,NA,1852363,4.88E-06,NA,2.261,1.4155,5.8515,49.762,0.427,95.1805,NA,NA,1.97,8.69,129.35,1.25
GL155_UP_1,Chilean Andes,23.02.22,10:30,6.5,7.892,1316,4.02,"""Plomo rock glacier""",-33.6056,-69.9003,3188,-33.6067,-69.9027,3169,3834,3914,254,19,180,7.47,0.31,23.91,0.002478,NA,0.088773,2.10244,0.336617667,48.55810333,0.008522333,11.468195,NA,1.10E+07,NA,40.66666667,13.069,2.5365,30.848,252.2245,11.7095,594.628,NA,NA,1.85,12.16,235.19,1.81
GL155_UP_2,Chilean Andes,23.02.22,10:30,6.5,7.892,1316,4.02,"""Plomo rock glacier""",-33.6056,-69.9003,3188,-33.6067,-69.9027,3169,3834,3914,254,19,180,7.47,0.31,23.91,4.93E-05,NA,0.061915,0.279663333,0.194909667,37.41756333,0.002607,17.577025,NA,2821534,NA,40.66666667,13.069,2.5365,30.848,252.2245,11.7095,594.628,NA,NA,1.85,12.16,235.19,1.81
GL155_UP_3,Chilean Andes,23.02.22,10:30,6.5,7.892,1316,4.02,"""Plomo rock glacier""",-33.6056,-69.9003,3188,-33.6067,-69.9027,3169,3834,3914,254,19,180,7.47,0.31,23.91,0.000494333,NA,0.142476,7.896058,0.537503333,58.42048,0.005731,6.316034,NA,6106660,NA,40.66666667,13.069,2.5365,30.848,252.2245,11.7095,594.628,NA,NA,1.85,12.16,235.19,1.81
GL155_DN_1,Chilean Andes,23.02.22,13:25,3.7,8.384,1315,2.45,"""Plomo rock glacier""",-33.6056,-69.9003,3188,-33.611,-69.9079,3003,3834,3914,963,185,180,7.47,0.31,24,0.064509,NA,0.399703,45.00720333,2.143542,28.94024333,0.549066333,40.587115,NA,1.10E+07,NA,NA,1.637,4.496,25.0215,221.8335,0.4455,513.575,NA,NA,2.25,11.48,187.1,1.7
GL155_DN_2,Chilean Andes,23.02.22,13:25,3.7,8.384,1315,2.45,"""Plomo rock glacier""",-33.6056,-69.9003,3188,-33.611,-69.9079,3003,3834,3914,963,185,180,7.47,0.31,24,0.497782,NA,0.939837,27.46573333,3.956072667,64.79822667,0.305972,26.999705,NA,NA,NA,NA,1.637,4.496,25.0215,221.8335,0.4455,513.575,NA,NA,2.25,11.48,187.1,1.7
GL155_DN_3,Chilean Andes,23.02.22,13:25,3.7,8.384,1315,2.45,"""Plomo rock glacier""",-33.6056,-69.9003,3188,-33.611,-69.9079,3003,3834,3914,963,185,180,7.47,0.31,24,0.258341,NA,0.231823,30.32711667,0.977246667,49.77094,0.349277667,21.583775,NA,NA,NA,NA,1.637,4.496,25.0215,221.8335,0.4455,513.575,NA,NA,2.25,11.48,187.1,1.7
GL156_UP_1,Alaska Range,21.06.22,12:43,0.3,8.422,116.7,18.9,Raven,61.0659,-149.113,957,61.066,-149.113,957,1982,1436,11,0,270,3.57,0.53,6.75,0.002594667,NA,NA,NA,NA,NA,NA,NA,NA,10891516.26,NA,77.11,1.915,0.3135,3.7355,15.2475,0.0645,21.4325,NA,NA,1.75,5.59,37.19,0.24
GL156_UP_2,Alaska Range,21.06.22,12:43,0.3,8.422,116.7,18.9,Raven,61.0659,-149.113,957,61.066,-149.113,957,1982,1436,11,0,270,3.57,0.53,6.75,0.010127667,NA,NA,NA,NA,NA,NA,NA,NA,25632024.81,NA,77.11,1.915,0.3135,3.7355,15.2475,0.0645,21.4325,NA,NA,1.75,5.59,37.19,0.24
GL156_UP_3,Alaska Range,21.06.22,12:43,0.3,8.422,116.7,18.9,Raven,61.0659,-149.113,957,61.066,-149.113,957,1982,1436,11,0,270,3.57,0.53,6.75,0.002076,NA,NA,NA,NA,NA,NA,NA,NA,11868255.75,NA,77.11,1.915,0.3135,3.7355,15.2475,0.0645,21.4325,NA,NA,1.75,5.59,37.19,0.24
GL156_DN_1,Alaska Range,21.06.22,15:15,1.8,8.24,98.3,29,Raven,61.0659,-149.113,957,61.07,-149.12,870,2001,1436,618,87,270,3.58,0.46,7.79,0,NA,NA,NA,NA,NA,NA,NA,NA,30214451.82,NA,NA,1.923,0.335,3.4215,13.8955,0.0975,17.3825,NA,NA,2.25,5.54,34.83,0.09
GL156_DN_2,Alaska Range,21.06.22,15:15,1.8,8.24,98.3,29,Raven,61.0659,-149.113,957,61.07,-149.12,870,2001,1436,618,87,270,3.58,0.46,7.79,0,NA,NA,NA,NA,NA,NA,NA,NA,15063046.37,NA,NA,1.923,0.335,3.4215,13.8955,0.0975,17.3825,NA,NA,2.25,5.54,34.83,0.09
GL156_DN_3,Alaska Range,21.06.22,15:15,1.8,8.24,98.3,29,Raven,61.0659,-149.113,957,61.07,-149.12,870,2001,1436,618,87,270,3.58,0.46,7.79,0,NA,NA,NA,NA,NA,NA,NA,NA,13653171.46,NA,NA,1.923,0.335,3.4215,13.8955,0.0975,17.3825,NA,NA,2.25,5.54,34.83,0.09
GL157_UP_1,Alaska Range,22.06.22,12:06,1.8,7.852,81.1,45.5,Leanard,60.7973,-148.724,358,60.7904,-148.725,233,1406,956,806,125,225,3.14,0.43,7.29,0,NA,NA,NA,NA,NA,NA,NA,NA,9929002.66,NA,140.63,1.238,0.2045,1.049,13.6535,0.5055,10.915,NA,NA,1.42,4.36,21.94,0.29
GL157_UP_2,Alaska Range,22.06.22,12:06,1.8,7.852,81.1,45.5,Leanard,60.7973,-148.724,358,60.7904,-148.725,233,1406,956,806,125,225,3.14,0.43,7.29,0.000747333,NA,NA,NA,NA,NA,NA,NA,NA,18567549.78,NA,140.63,1.238,0.2045,1.049,13.6535,0.5055,10.915,NA,NA,1.42,4.36,21.94,0.29
GL157_UP_3,Alaska Range,22.06.22,12:06,1.8,7.852,81.1,45.5,Leanard,60.7973,-148.724,358,60.7904,-148.725,233,1406,956,806,125,225,3.14,0.43,7.29,0,NA,NA,NA,NA,NA,NA,NA,NA,10767956.78,NA,140.63,1.238,0.2045,1.049,13.6535,0.5055,10.915,NA,NA,1.42,4.36,21.94,0.29
GL157_DN_1,Alaska Range,22.06.22,15:56,2.5,7.725,81,29.6,Leanard,60.7973,-148.724,358,60.784,-148.717,0,1406,956,2342,358,225,3.21,0.36,8.96,0.113876,NA,NA,NA,NA,NA,NA,NA,NA,33284705.12,NA,NA,1.2215,0.1675,1.02,13.754,0.475,10.212,NA,NA,2.96,7.57,21.47,0.39
GL157_DN_2,Alaska Range,22.06.22,15:56,2.5,7.725,81,29.6,Leanard,60.7973,-148.724,358,60.784,-148.717,0,1406,956,2342,358,225,3.21,0.36,8.96,0.005568667,NA,NA,NA,NA,NA,NA,NA,NA,51631683.66,NA,NA,1.2215,0.1675,1.02,13.754,0.475,10.212,NA,NA,2.96,7.57,21.47,0.39
GL157_DN_3,Alaska Range,22.06.22,15:56,2.5,7.725,81,29.6,Leanard,60.7973,-148.724,358,60.784,-148.717,0,1406,956,2342,358,225,3.21,0.36,8.96,0.140296,NA,NA,NA,NA,NA,NA,NA,NA,65252699.61,NA,NA,1.2215,0.1675,1.02,13.754,0.475,10.212,NA,NA,2.96,7.57,21.47,0.39
GL158_UP_1,Alaska Range,23.06.22,10:15,1,7.916,35.6,16,Porcupine,59.9994,-149.276,357,59.9992,-149.281,231,973,679,281,126,270,0.69,0.35,1.95,0.007220667,NA,NA,NA,NA,NA,NA,NA,NA,10904237.31,NA,31.11,1.3195,0.0295,1.099,5.7955,0.8665,5.5495,NA,NA,5.45,7.31,21,1.57
GL158_UP_2,Alaska Range,23.06.22,10:15,1,7.916,35.6,16,Porcupine,59.9994,-149.276,357,59.9992,-149.281,231,973,679,281,126,270,0.69,0.35,1.95,0.006928667,NA,NA,NA,NA,NA,NA,NA,NA,4228005.34,NA,31.11,1.3195,0.0295,1.099,5.7955,0.8665,5.5495,NA,NA,5.45,7.31,21,1.57
GL158_UP_3,Alaska Range,23.06.22,10:15,1,7.916,35.6,16,Porcupine,59.9994,-149.276,357,59.9992,-149.281,231,973,679,281,126,270,0.69,0.35,1.95,0.149001333,NA,NA,NA,NA,NA,NA,NA,NA,14640912.18,NA,31.11,1.3195,0.0295,1.099,5.7955,0.8665,5.5495,NA,NA,5.45,7.31,21,1.57
GL158_DN_1,Alaska Range,23.06.22,13:55,2.6,7.312,35.8,14.6,Porcupine,59.9994,-149.276,357,59.9999,-149.292,46,973,679,911,311,270,0.69,0.22,3.15,0.036385333,NA,NA,NA,NA,NA,NA,NA,NA,21342730.6,NA,NA,3.401,3.8885,1.096,5.3125,2.036,5.9935,NA,NA,4.56,9.16,20.05,1.02
GL158_DN_2,Alaska Range,23.06.22,13:55,2.6,7.312,35.8,14.6,Porcupine,59.9994,-149.276,357,59.9999,-149.292,46,973,679,911,311,270,0.69,0.22,3.15,0.222331667,NA,NA,NA,NA,NA,NA,NA,NA,40948559.68,NA,NA,3.401,3.8885,1.096,5.3125,2.036,5.9935,NA,NA,4.56,9.16,20.05,1.02
GL158_DN_3,Alaska Range,23.06.22,13:55,2.6,7.312,35.8,14.6,Porcupine,59.9994,-149.276,357,59.9999,-149.292,46,973,679,911,311,270,0.69,0.22,3.15,0.054498667,NA,NA,NA,NA,NA,NA,NA,NA,28159106.68,NA,NA,3.401,3.8885,1.096,5.3125,2.036,5.9935,NA,NA,4.56,9.16,20.05,1.02
GL159_UP_1,Alaska Range,24.06.22,09:58,3.1,7.767,49,3.5,Byron,60.7544,-148.855,213,60.7588,-148.852,97,1423,888,536,116,0,2.31,0.35,6.61,0.001211333,NA,NA,NA,NA,NA,NA,NA,NA,26586213.01,NA,56.22333333,1.1195,0.066,0.8015,7.6615,0.3515,4.693,NA,NA,2.45,6.37,21.15,0.21
GL159_UP_2,Alaska Range,24.06.22,09:58,3.1,7.767,49,3.5,Byron,60.7544,-148.855,213,60.7588,-148.852,97,1423,888,536,116,0,2.31,0.35,6.61,0.002807333,NA,NA,NA,NA,NA,NA,NA,NA,13419776.79,NA,56.22333333,1.1195,0.066,0.8015,7.6615,0.3515,4.693,NA,NA,2.45,6.37,21.15,0.21
GL159_UP_3,Alaska Range,24.06.22,09:58,3.1,7.767,49,3.5,Byron,60.7544,-148.855,213,60.7588,-148.852,97,1423,888,536,116,0,2.31,0.35,6.61,0.016705,NA,NA,NA,NA,NA,NA,NA,NA,42070715.54,NA,56.22333333,1.1195,0.066,0.8015,7.6615,0.3515,4.693,NA,NA,2.45,6.37,21.15,0.21
GL159_DN_1,Alaska Range,24.06.22,13:20,4.8,7.647,47.6,4,Byron,60.7544,-148.855,213,60.7677,-148.84,57,1423,888,1738,156,0,2.35,0.27,8.59,0.064446333,NA,NA,NA,NA,NA,NA,NA,NA,86087820.83,NA,NA,1.1395,0.0945,0.7975,8.1245,0.3595,4.821,NA,NA,2.15,7.64,12.82,0.28
GL159_DN_2,Alaska Range,24.06.22,13:20,4.8,7.647,47.6,4,Byron,60.7544,-148.855,213,60.7677,-148.84,57,1423,888,1738,156,0,2.35,0.27,8.59,0.016383333,NA,NA,NA,NA,NA,NA,NA,NA,132882287.5,NA,NA,1.1395,0.0945,0.7975,8.1245,0.3595,4.821,NA,NA,2.15,7.64,12.82,0.28
GL159_DN_3,Alaska Range,24.06.22,13:20,4.8,7.647,47.6,4,Byron,60.7544,-148.855,213,60.7677,-148.84,57,1423,888,1738,156,0,2.35,0.27,8.59,0.028002667,NA,NA,NA,NA,NA,NA,NA,NA,102957219.7,NA,NA,1.1395,0.0945,0.7975,8.1245,0.3595,4.821,NA,NA,2.15,7.64,12.82,0.28
GL160_UP_1,Alaska Range,25.06.22,11:50,0.1,9.119,57.9,241.3,Milk,61.0454,-149.095,1123,61.0454,-149.095,1123,1961,1491,1,0,225,1.99,0.78,2.53,0,NA,NA,NA,NA,NA,NA,NA,NA,2720746.49,NA,134,4.179,0.0395,1.622,7.828,0.8275,13.1015,NA,NA,30.49,29.84,11.25,8.36
GL160_UP_2,Alaska Range,25.06.22,11:50,0.1,9.119,57.9,241.3,Milk,61.0454,-149.095,1123,61.0454,-149.095,1123,1961,1491,1,0,225,1.99,0.78,2.53,0,NA,NA,NA,NA,NA,NA,NA,NA,2198017.07,NA,134,4.179,0.0395,1.622,7.828,0.8275,13.1015,NA,NA,30.49,29.84,11.25,8.36
GL160_UP_3,Alaska Range,25.06.22,11:50,0.1,9.119,57.9,241.3,Milk,61.0454,-149.095,1123,61.0454,-149.095,1123,1961,1491,1,0,225,1.99,0.78,2.53,0,NA,NA,NA,NA,NA,NA,NA,NA,4640882.2,NA,134,4.179,0.0395,1.622,7.828,0.8275,13.1015,NA,NA,30.49,29.84,11.25,8.36
GL160_DN_1,Alaska Range,25.06.22,14:30,2.3,9.128,58.2,171.7,Milk,61.0454,-149.095,1123,61.0433,-149.096,1062,1961,1491,240,61,225,1.99,0.76,2.62,0,NA,NA,NA,NA,NA,NA,NA,NA,3702514.53,NA,NA,2.9745,0.094,1.617,8.916,0.244,10.951,NA,NA,30.58,23.91,11.88,7.93
GL160_DN_2,Alaska Range,25.06.22,14:30,2.3,9.128,58.2,171.7,Milk,61.0454,-149.095,1123,61.0433,-149.096,1062,1961,1491,240,61,225,1.99,0.76,2.62,0,NA,NA,NA,NA,NA,NA,NA,NA,2848424.39,NA,NA,2.9745,0.094,1.617,8.916,0.244,10.951,NA,NA,30.58,23.91,11.88,7.93
GL160_DN_3,Alaska Range,25.06.22,14:30,2.3,9.128,58.2,171.7,Milk,61.0454,-149.095,1123,61.0433,-149.096,1062,1961,1491,240,61,225,1.99,0.76,2.62,0,NA,NA,NA,NA,NA,NA,NA,NA,3568816.31,NA,NA,2.9745,0.094,1.617,8.916,0.244,10.951,NA,NA,30.58,23.91,11.88,7.93
GL161_UP_1,Alaska Range,26.06.22,10:30,0.7,8.44,23.8,11.9,"""South of Fourth of July Creek""",60.0865,-149.233,538,60.0866,-149.233,538,1408,1040,18,0,315,2.51,0.75,3.34,0.005962,NA,NA,NA,NA,NA,NA,NA,NA,4903647.77,NA,68.89,1.439,1.7345,0.6795,4.267,0.4725,1.635,NA,NA,5.29,6.07,18.8,1.17
GL161_UP_2,Alaska Range,26.06.22,10:30,0.7,8.44,23.8,11.9,"""South of Fourth of July Creek""",60.0865,-149.233,538,60.0866,-149.233,538,1408,1040,18,0,315,2.51,0.75,3.34,0.001746333,NA,NA,NA,NA,NA,NA,NA,NA,7126927.39,NA,68.89,1.439,1.7345,0.6795,4.267,0.4725,1.635,NA,NA,5.29,6.07,18.8,1.17
GL161_UP_3,Alaska Range,26.06.22,10:30,0.7,8.44,23.8,11.9,"""South of Fourth of July Creek""",60.0865,-149.233,538,60.0866,-149.233,538,1408,1040,18,0,315,2.51,0.75,3.34,0.000263333,NA,NA,NA,NA,NA,NA,NA,NA,6238220.59,NA,68.89,1.439,1.7345,0.6795,4.267,0.4725,1.635,NA,NA,5.29,6.07,18.8,1.17
GL161_DN_1,Alaska Range,26.06.22,13:15,1.2,7.788,23.7,10.7,"""South of Fourth of July Creek""",60.0865,-149.233,538,60.088,-149.235,481,1408,1035,236,57,315,2.79,0.69,4.05,0.000925,NA,NA,NA,NA,NA,NA,NA,NA,5397437.19,NA,NA,1.0085,0.0515,0.663,5.607,0.4295,1.5715,NA,NA,6.63,7.36,23.67,1.16
GL161_DN_2,Alaska Range,26.06.22,13:15,1.2,7.788,23.7,10.7,"""South of Fourth of July Creek""",60.0865,-149.233,538,60.088,-149.235,481,1408,1035,236,57,315,2.79,0.69,4.05,0.004409,NA,NA,NA,NA,NA,NA,NA,NA,8714048.33,NA,NA,1.0085,0.0515,0.663,5.607,0.4295,1.5715,NA,NA,6.63,7.36,23.67,1.16
GL161_DN_3,Alaska Range,26.06.22,13:15,1.2,7.788,23.7,10.7,"""South of Fourth of July Creek""",60.0865,-149.233,538,60.088,-149.235,481,1408,1035,236,57,315,2.79,0.69,4.05,0.003523333,NA,NA,NA,NA,NA,NA,NA,NA,2979009.14,NA,NA,1.0085,0.0515,0.663,5.607,0.4295,1.5715,NA,NA,6.63,7.36,23.67,1.16
